id,label,subject,text
529,refund_request,Leaving negative reviews about this billing dispute,I'm leaving negative reviews about this return of my payment issue.
530,refund_request,Appealing the denial of my money-back request,I'm appealing your denial of my reimbursement request. Kindly reconsider.
531,refund_request,"Bought wrong plan by mistake, want it undone not transferred",I accidentally bought the wrong subscription tier. I don't want a plan change. I expect to be paid back in full to repurchase correctly.
532,refund_request,Money back request from March 10th still hasn't hit my bank,I requested my payment back on March 10th and it shows as processed on your end but hasn't appeared in my bank account yet. Kindly expedite the return of my payment.
533,refund_request,"Return the money to my original payment method, not store credit",Reimbursement to my original payment method not store credit.
535,refund_request,Discount code stopped working mid-month before expiry,I had a 30% discount code that was supposed to be valid through March but it stopped working mid-month. Can you reapply the discount or return my payment?
536,refund_request,Hidden fees added at checkout without disclosure,There were hidden fees added that weren't disclosed at checkout. Kindly payment reversal the hidden fees.
537,refund_request,"Your policy says no questions asked, please honor it",Your policy says no questions asked reimbursements so I'm requesting one.
538,refund_request,I don't want store credit or an exchange only my original payment returned,I have already been offered store credit and a product exchange by a previous agent and I am declining both. I want only the original payment amount returned to the card I used. The product did not meet the advertised specifications and I am entitled to a full monetary refund. Please process the return of my payment without offering alternatives.
539,refund_request,"Changed my mind, want to return this purchase",I changed my mind about this purchase and want to return it for my charge reversed.
540,refund_request,Protection plan I never wanted was added to my order,I don't want the protection plan. I ask that you remove it and reverse the charge.
541,refund_request,"Product was misrepresented, want full reimbursement",You misrepresented the product. I need this transaction undone in full.
542,refund_request,"Lifetime guarantee should cover this, want my money back",You offered a lifetime guarantee so I am owed a return under that guarantee.
543,refund_request,Unexpected add-on charge I never authorized,I see a charge of $9.99 labeled 'Add-on Feature' on my bill but I never purchased any add-ons. Tell me what this is for and return of my payment it.
544,refund_request,Give me a discount coupon as resolution,I am requesting that you give me a discount coupon instead of my amount credited back.
545,refund_request,"Classic bait and switch, want this undone",You used bait and switch tactics and I need the charge reversed.
546,refund_request,Promo code SAVE20 accepted but full amount still charged,I entered the promo code SAVE20 at checkout and it said it was applied but the final charge on my card was full price. i ask that you apply the 20% dicount or return the differance.
547,refund_request,Please send a check for the amount owed to me,Send a check for the return of my payment amount.
548,refund_request,Offer extended warranty as compensation,Offer extended warranty as compensation instead of reimbursement.
549,refund_request,Only half my order arrived but I was charged for everything,Only half my order arrived but I was charged for everything. pay me back for the items that never came.
550,refund_request,Please issue a gift card as compensation,I ask that you issue a gift card instead of a cash my money returned.
551,refund_request,"You misused my personal data, I want compensation",You misused my personal data. Kindly return what I paid as compensation.
552,refund_request,Paid for item that never arrived,I paid for this item but never received it. I need the charge reversed in full.
553,refund_request,"Package arrived completely destroyed, I want my money back",The box was completely crushed and the item inside is broken. I'm not interested in a replacement. I need the charge reversed.
554,refund_request,Give me early access to new features as compensation,Kindly give me early access to new products instead of my payment back.
555,refund_request,Disputing this charge with my bank,I'm disputing this charge with my bank. I am requesting that you my money returned before I escalate further.
556,refund_request,Accidentally ordered twice and need one refund,I placed the same order twice by mistake due to a confusing checkout experience and was charged for both. I only want one of the orders and am returning the duplicate. I need a full refund for the second charge as soon as the courier collects the item. Please confirm the refund will be processed on return receipt.
557,refund_request,"Money-back promised by agent two weeks ago, still nothing",A support rep told me 10 days ago my return of my payment was approved and would appear in 5 to 7 days. It still hasn't.
558,refund_request,"Misled into buying more expensive tier, want the difference back",A pop-up made it look like I was upgrading to one plan but I ended up on a more expensive one. return the difference.
559,refund_request,"Promotional offer not honored, still getting billed",I was promissed 3 months free when I signed up but your charging me for month 1. The promotion should cover the first 3 months and i need the charge reversed.
560,refund_request,"Annual plan not the right fit, want to undo the upgrade",I upgraded to the annual plan three days ago but it's not the right fit. I'd like to downgrade back to monthly and get a prorated credit back for the remaining months.
561,refund_request,"Completely wrong item shipped, need resolution",I ordered one product but received a completely different item. I am requesting that you send the correct item or issue a full reimbursement.
562,refund_request,Item quality far below what was advertised,The quality of the item is poor and doesn't meet expectations. I expect to be paid back for the substandard product.
563,refund_request,"Food item arrived expired, want to be compensated",The food item I received is expired or has a very short expiration date. I ask that you my money returned and send a replacement with a proper expiration date.
564,refund_request,"Quality guarantee violated, product failed",Your quality guarantee was violated and the product failed. I'm entitled to my payment back.
565,refund_request,"Defective product, doesn't work at all",The product is defective and doesn't work properly. I am requesting that you reimbursement so I can purchase a working alternative.
566,refund_request,"Second replacement also arrived damaged, done with exchanges now","You sent a replacement for my damaged item and the replacement is also damaged. I expect to be paid back in full this time, not another replacement."
567,refund_request,Trial was supposed to be free but I got charged,The trial period was supposed to be free but I was charged. I need this transaction undone for the trial charge.
568,refund_request,"Charged twice on same day, want one transaction reversed","My card shows two identical charges on the same day. I want one of them reimbursed to my card, not account credit."
569,refund_request,"Waited unacceptably long, want to be compensated",I had to wait an unacceptable amount of time. I am owed a return for my inconvenience.
570,refund_request,Filing an ombudsman complaint about refusal to pay me back,I'm filing an ombudsman complaint about your refusal to return of my payment.
571,refund_request,I have consulted an attorney about this dispute,I've consulted an attorney about this my money returned dispute.
572,refund_request,Please return funds via bank transfer not by check,Kindly payment reversal via bank transfer to my account instead of check.
573,refund_request,Three separate return transactions appeared instead of one,I requested one reimbursement but I see three separate reimbursement transactions from you in my bank account. I'm confused about what I actually owe and need clarification.
574,refund_request,"Service was completely unusable, I want my money back",I paid for a month and couldn't use the service for more than a day due to repeated outages. I am owed a return.
575,refund_request,"Only 3 of 5 items arrived, owed for 2 missing",I ordered 5 items but the package only contains 3. Reimbursement for the 2 missing items or ship them immediately.
576,refund_request,"Account may be compromised, unauthorized charges appeared",My account may have been compromised. I ask that you reimbursement any unauthorized charges.
577,refund_request,"Paid for priority support but received none, want upgrade cost back",I upgraded for priority support and have been waiting 4 days for a response. That is not priority. credit back the upgrade cost.
578,refund_request,Product significantly different from description,The product I received looks and functions nothing like what was shown and described in the product listing. The materials are inferior the dimensions are wrong and a key advertised feature is completely missing. Under consumer protection principles I am entitled to a refund for goods not matching their description. Please initiate the refund process.
579,refund_request,Give me free priority support as compensation,Kindly give me free priority support instead of my payment back.
580,refund_request,The item stopped working on day one and I want my payment returned,The product I ordered arrived yesterday and stopped functioning entirely within a few hours of first use. I followed the setup instructions exactly and there is clearly a manufacturing defect. Since the item is faulty from day one I am requesting the full payment be returned to me. I do not want a replacement or repair only my money back.
581,refund_request,Using buyer protection for this transaction,I'm using my buyer protection to get my funds returned for this item.
582,refund_request,"Fraudulent charge on my account, I did not authorize this",This charge appears to be fraudulent. I didn't authorize this purchase. Kindly payment reversal immediately.
583,refund_request,"Advertised money-back guarantee, want to use it",You advertised a money-back guarantee so I want to use it for my charge reversed.
584,refund_request,Trial ended early and I was charged the full price,You ended my trial 5 days early and charged me the full monthly amount. I want a pro-rated reimbursement.
585,refund_request,"Failed to deliver on obligations, I want my payment back",You failed to perform your obligations. I need this transaction undone.
586,refund_request,Terms changed unilaterally after I signed up,You unilaterally changed the agreement terms. I need the charge reversed.
587,refund_request,"Within the 60-day return window, requesting my payment back",I'm requesting my funds returned within the 60-day return window.
588,refund_request,Invoking marketplace guarantee for defective item,I'm invoking the marketplace guarantee for this defective item. I expect to be paid back in full.
589,refund_request,"Item is wrong size, doesn't fit at all",The item is the wrong size and doesn't fit. I am owed a return for the incorrect size.
590,refund_request,Membership charge I never agreed to,I was charged for a membership I didn't authorize. I ask that you cancel and reverse the charge.
591,refund_request,Requesting store credit as an alternative to cash back,Issue store credit instead of my charge reversed.
592,refund_request,"Auto-renewal I missed cancelling, noticed immediately, want it reversed",I forgot to cancel and it auto-renewed. I noticed immediately and haven't used it since. Kindly payment reversal.
593,refund_request,I want cash back not store credit or merchandise credit,I want a cash my money returned not store credit or merchandise credit.
594,refund_request,Received wrong item and do not want an exchange,I ordered the blue version and received a red one. I don't want a replacement. I just want my amount credited back.
595,refund_request,"Package stolen from porch, need help",My package was stolen from my porch. Kindly reimbursement or reship to a safer location.
596,refund_request,Paid for a service that was never delivered,I paid for a service that was never provided. I am requesting that you credit back the full amount.
597,refund_request,"Unfair contract, want to cancel and get paid back",The contract terms are unfair. I need this transaction undone and to cancel.
598,refund_request,Service delivered was grossly inadequate,The service provided was inadequate. I am requesting that you return what I paid.
599,refund_request,Return shipping cost is unreasonably expensive,The return shipping is extremely expensive. Can you my money returned the return shipping cost or provide a prepaid label?
600,refund_request,Please exchange for the correct item,Kindly exchange this for the correct item instead of returning the payment.
601,refund_request,Filing a complaint with the regulatory authority,I'm filing a complaint with the regulatory authority about this.
602,refund_request,My reimbursement request was denied without any explanation,You denied my credit back request without justification. I am requesting that you reconsider and approve.
603,refund_request,Store credit issued but I specifically asked for card return,You issued store credit instead of returning money to my card. I specifically requested a card my money returned. I ask that you correct this.
604,refund_request,Grant VIP status as compensation,I ask that you grant VIP status as compensation instead of my funds returned.
605,refund_request,I have asked multiple times for my money back and been ignored,I've requested my charge reversed multiple times and you're ignoring me. Process it.
606,refund_request,"Seller completely unresponsive, want to close this order",The seller was unresponsive to my complaints. Return what I paid and to close this order.
607,refund_request,Product nothing like the website description,The product doesn't match the description on the website. I need the charge reversed in full for misrepresented merchandise.
608,refund_request,Subscription cancelled but charges keep coming,I cancelled my subscription but charges keep appearing on my card. I ask that you stop the charges and my money returned all recent charges.
609,refund_request,Deceptive business practices led to my purchase,Your deceptive business practices caused me to purchase. I expect to be paid back.
610,refund_request,Service modified without my consent,You modified the service without my consent. I expect to be paid back.
611,refund_request,"I want the complete amount returned, not a partial credit",Kindly return what I paid in full not a partial return of my payment. Kindly issue the complete amount.
612,refund_request,No resolution offered despite my repeated complaints,You offered no resolution to my complaint. Kindly return what I paid.
613,refund_request,Please process this money return as quickly as possible,I ask that you process my credit back as quickly as possible. I need the money soon.
614,refund_request,"Customer service was awful, want compensation",Your customer service was poor and unhelpful. I'm requesting my payment back due to bad service.
615,refund_request,Unauthorized charge needs to be reversed,There's a charge I never authorized on my card. This needs to be reversed immediately and I want a confirmation.
616,refund_request,"Material breach of agreement, want to be made whole",You materially breached the agreement. I am owed a return in full.
617,refund_request,"Ordered medium, received large, wrong size shipped",I ordered size medium but received size large. Kindly ship the correct size or reimburse my purchase.
618,refund_request,Charge dispute I need to resolve,I need to resolve a charge dispute on my recent purchase. The product was misrepresented in the listing and I paid for something I did not receive. I have already attempted to resolve this informally without a satisfactory response. I am formally requesting a full refund of the charge so this dispute can be closed.
619,refund_request,"Compensation offered is insulting, want the full amount back",The compensation you offered is inadequate. I need the charge reversed in full instead.
620,refund_request,"Item arrived visibly damaged, want my money back",The item I received has visible damage to the box and the product inside is broken. I need a full payment reversal for the damaged item.
621,refund_request,Please wire the amount back to my bank account,I am requesting that you wire the credit back amount to my bank account.
622,refund_request,Prepared to go to small claims court over this,I'm prepared to pursue this in small claims court if necessary.
623,refund_request,"Package lost in transit, need resolution",The package was lost in transit. I am requesting that you credit back or reship the item.
624,refund_request,Product does not match description at all,What I received is nothing like what was advertised. I feel misled and I'm requesting a full payment reversal.
625,refund_request,Paid for annual plan but account was deleted,I paid for a full year upfront and then my account was deleted due to what seems like a system error. return of my payment my annual payment.
627,refund_request,Service cancelled but payment still deducted,I cancelled my subscription three days before the next billing date following the correct procedure and received a cancellation confirmation email. However payment was still deducted from my account on the billing date. Since I had properly cancelled before the cutoff I am requesting a full refund of the incorrectly taken payment.
628,refund_request,"Returned funds bounced back, now stuck in limbo",I received my my money returned but my bank sent it back as undeliverable. Now it's stuck and I need help getting it reissued to a valid account.
629,refund_request,"Treated unfairly, want the transaction reversed",I was discriminated against and treated unfairly. I expect to be paid back.
630,refund_request,Item arrived much later than promised delivery date,The item arrived much later than promised. I ask that you return what I paid for the late delivery.
631,refund_request,Only partial amount returned when full amount was agreed,Support confirmed I'd receive a full reimbursement but only a partial amount was processed. I want the remaining balance.
632,refund_request,Posting publicly about this unresolved charge dispute,I'm posting about this on social media to warn others.
633,refund_request,"Item arrived with missing parts, completely unusable",The item came with missing parts making it unusable. I need the charge reversed for the incomplete item.
634,refund_request,"Charged for cancelled service, want money back not credit","I cancelled before the renewal date but was charged anyway. I want that charge reimbursed to my card, not store credit."
635,refund_request,Wrong item sent and I want a full refund,The item delivered to me is completely different from what I ordered. The product name color and model number are all wrong and it is clear this was a picking error. Rather than going through a replacement process I would prefer a full refund so I can purchase from elsewhere. Please arrange the return collection and process my refund.
636,refund_request,"Staff was rude and disrespectful, want restitution",The staff was rude and disrespectful. I expect to be paid back for the poor experience.
637,refund_request,"My request for reimbursement has stalled, needs escalation",my my money returned request has been stalled. I ask that you escalate to management.
638,refund_request,Please return in cryptocurrency to my wallet,Kindly reimbursement in cryptocurrency to my wallet.
639,refund_request,Opened a dispute for the incorrect charge on my account,I have formally opened a dispute regarding a charge on my account that I believe is incorrect and unauthorized. I did not authorize this transaction and I want the full amount returned to me as part of resolving this dispute. My account history clearly shows I never initiated the purchase this charge corresponds to. Please process my refund for the disputed amount.
640,refund_request,Color completely different from the website photo,The color of the item is completely different from the picture on the website. I need this transaction undone for the mismatched color.
641,refund_request,Previous overpayment never applied to next invoice,I overpaid my account by $50 last month and was told it would be credited toward my next invoice. It's not showing on this month's bill so please return what I paid.
642,shipping_delivery,Carbon offset option unavailable,I want to offset the carbon from shipping but you don't offer that option.
643,shipping_delivery,"Courier network overloaded, order stuck",When I try to place an order the system says the carrier is overloaded and won't let me proceed with checkout. The error message says to try again later but this has been going on for days.
644,shipping_delivery,FedEx location limited,FedEx locations near me are limited and inconveniently located.
645,shipping_delivery,Order status stuck on processing for ten days,My order has shown processing for ten days without moving to shipped. No updates and no communication.
646,shipping_delivery,Package disappeared after out for delivery scan,"The last tracking update says out for delivery from six days ago. Nothing since. No delivery attempt, no return to sender."
647,shipping_delivery,I haven't refused delivery the courier never even attempted it,I have seen a note in the tracking system saying delivery was refused but that is completely false. This is an error in your system. The courier never came to my door and I was home all day. The status record is wrong and I need it corrected.
648,shipping_delivery,Partial shipment not completed,I received part of my order but the rest was never shipped.
649,shipping_delivery,Signature waiver option missing,I want to waive signature requirement but can't.
650,shipping_delivery,Free transit threshold too high,The free shipping minimum is $250 but I typically spend less than that.
651,shipping_delivery,Capacity constraints limiting options,The service I selected says they can't process my order right now due to volume. The error message when I try to place the order says to try again later but it has been three days.
652,shipping_delivery,No prepaid return label,I have to print my own return label and pay for shipping myself.
653,shipping_delivery,Bulk order items arriving slowly with no schedule,I placed a bulk order and items are trickling in over weeks with no schedule. I need everything together for an event.
654,shipping_delivery,Customs held my international order for weeks,My international order has been sitting in customs for over three weeks with no movement. The tracking shows it entered customs clearance and has not progressed since. I have not received any communication requesting additional documentation or duties payment. Please help me understand what is needed to release the shipment and get it delivered to me.
655,shipping_delivery,Drop shipping third party,My item ships from a third-party seller with poor tracking and service.
656,shipping_delivery,Item substituted without permission,I ordered a red shirt but recieved blue instead. Theyre the same product but i didnt authorize this substitution.
657,shipping_delivery,Multiple replacements needed,The replacement item arrived damaged too. Now I'm asking for a third shipment.
658,shipping_delivery,Return authorization unclear,I need a return authorization number but the process to get one is confusing.
659,shipping_delivery,Final-mile courier is different from the one I chose,The final delivery is handled by a different carrier than what I shipped with.
660,shipping_delivery,Package consolidation impossible,I have multiple orders and wanted to consolidate shipping but you won't do it.
661,shipping_delivery,Aliexpress style shipping,Items ordered ship from China taking 6-8 weeks and no good tracking.
662,shipping_delivery,Fragile items packed poorly,My fragile items arrived broken because they were barely wrapped with tissue paper. Better packing would have protected them.
663,shipping_delivery,Transit cost reimbursement being withheld,Return transit costs are deducted from my credit making it much smaller. The final amount posted to my statement is far below what I paid.
664,shipping_delivery,Holiday delays with no updates,I ordered during the holiday season expecting delays but the package is 3 weeks late now even for that period.
665,shipping_delivery,Port strike delaying cargo,Port strikes have stopped all international shipments including mine.
666,shipping_delivery,Tracking number format confusing,The reference number format is unclear making it hard to enter into the courier's system.
667,shipping_delivery,Carrier claims I refused delivery but I did not,Tracking says delivery was refused by recipient. I was home and refused nothing. Someone may have refused without my knowledge.
668,shipping_delivery,Regional warehouse out of stock,The regional warehouse is out of stock so it ships from farther away.
669,shipping_delivery,Warranty voided by opening,Opening the package voids the manufacturer warranty according to terms.
670,shipping_delivery,Peak surcharge during summer,An extra fee appeared on my statement during peak season that doubled the total amount I was billed. This surcharge wasn't shown anywhere at checkout and I only noticed it when reviewing what I was charged.
671,shipping_delivery,Order shows cancelled but I never cancelled it,I received an email saying my order was cancelled due to failed delivery but I never received any delivery attempt.
672,shipping_delivery,Order lost when handed off between couriers,The package was lost during handoff between carriers and now no one claims responsibility.
673,shipping_delivery,Seller fulfillment delayed,The seller hasn't shipped yet even though I paid weeks ago.
674,shipping_delivery,Insurance claim taking forever,I filed a claim for my damaged shipped item but you haven't processed it in 6 weeks. What's happening?
675,shipping_delivery,Overnight shipping premium high,Overnight shipping costs as much as the item itself.
676,shipping_delivery,Predicted arrival time was completely wrong,Your predicted delivery time was off by several hours making me wait all day.
677,shipping_delivery,Refund processing very slow,My return was received weeks ago but the credit still hasn't posted to my account. The charge is still sitting on my statement with no adjustment.
678,shipping_delivery,Driver contact info unavailable,I can't contact the driver to give delivery instructions or access instructions.
679,shipping_delivery,Marked delivered but left in an unsafe location and now missing,Marked as delivered but left in an unsecured public area without any notification. Item was stolen before I got there.
680,shipping_delivery,Tracking number returns no results on carrier site,The tracking number in my confirmation email returns not found on every carrier site I've tried for the past week.
681,shipping_delivery,Charged multiple times for getting the order here,I was charged for shipping twice even though I only placed one order. One charge should be refunded.
682,shipping_delivery,No eco-friendly transit option offered,I'd be willing to pay for environmentally friendly shipping but it's not available.
683,shipping_delivery,Natural disaster impacting delivery,A natural disaster in the region means my package can't be delivered.
684,shipping_delivery,Customs delay for international order,My international order is stuck in customs with no timeline on when it will be released.
685,shipping_delivery,Same-day arrival option missing,I need something urgently but you don't offer same-day delivery for my area.
686,shipping_delivery,No-contact delivery preference set but ignored,I specifically set my account to no-contact delivery but couriers keep knocking and requiring a signature.
687,shipping_delivery,Signature required but no delivery attempted all day,I stayed home all day waiting for a signature-required delivery. No one came. Tracking says delivery was attempted.
688,shipping_delivery,Free shipping threshold not applied despite qualifying order,My order total is above the free shipping minimum clearly stated on your site but shipping was still charged at checkout.
689,shipping_delivery,Weather delays extending timeline,Bad weather has delayed my shipment indefinitely with no new estimate.
690,shipping_delivery,Box opened and repacked very sloppily,My package appears to have been opened and then carelessly repacked with tape everywhere. What happened to it?
691,shipping_delivery,Order hasn't shipped after 5 business days,I placed my order on March 1st and it's now March 6th but the order still shows as processing. When will it actually ship?
692,shipping_delivery,Counterfeit product concern,The item received appears to be counterfeit or imitation not genuine.
693,shipping_delivery,Saturday delivery premium,Saturday delivery requires paying extra premium charge.
694,shipping_delivery,Refurbished without disclosure,I purchased what was labeled as new but it's actually refurbished.
695,shipping_delivery,Partial shipment received,I ordered 5 items but the package only contains 3. Where are the other 2 items?
696,shipping_delivery,Will call fees,There are fees to pick up at the will call location.
697,shipping_delivery,Tracking map shows package in completely wrong country,The live tracking map shows my package in Germany. I live in Canada and ordered from a Canadian store.
698,shipping_delivery,Multiple addresses saved but only default ever used,"I have three addresses saved and always select the correct one at checkout, but delivery keeps going to the default."
699,shipping_delivery,Arrival window is unreasonably wide,The carrier gave me a full day delivery window instead of a specific time. This isn't convenient for my schedule.
700,shipping_delivery,Seller didn't provide tracking,I was never given any reference number so I have no visibility into where my order is or when it will arrive.
701,shipping_delivery,Estimated delivery date passed with no update,My order was given an estimated delivery date of last Friday and that date has now passed with no delivery and no updated estimate provided in the tracking portal. I have received no communication from the courier or your support team about the delay. I need an updated delivery date and an explanation of why the shipment is late.
702,shipping_delivery,Multiple tracking systems,Different parts of the shipment use different tracking numbers making it confusing.
703,shipping_delivery,Pickup location inconvenient,The package is being held for pickup at a location that's far from me and has limited hours. Can't it be delivered?
704,shipping_delivery,Pre-order cancellation difficult,I want to cancel my pre-order but the process is complicated and won't let me.
705,shipping_delivery,No estimated delivery date,The status shows my order was picked up but there is no estimated arrival date. When will it get here?
706,shipping_delivery,Batch shipping mixed up orders,My order was part of a batch and somehow got mixed in with another customer's shipment. Their items came to me instead.
707,shipping_delivery,Backordered item holding shipment,One item in my order is out of stock and it's preventing the entire order from moving forward. I was charged for everything upfront but nothing has been sent out yet. I'd like either a partial dispatch or a clear timeline.
708,shipping_delivery,Exchange shipping costs extra,Exchanging an item costs me additional shipping instead of being free.
709,shipping_delivery,Shipping cost seems excessive,The fee charged to my account was $45 for a small lightweight item. I checked my statement and that amount is way more than the quoted rate at checkout. That seems like an extreme overcharge.
710,shipping_delivery,Exchange not available,I don't want to return for a refund. I want to exchange for a different item.
711,shipping_delivery,Flat rate transit not available,I'd prefer flat rate shipping instead of calculated rates but it's not offered.
712,shipping_delivery,Fragile item crushed despite sticker on box,The package was clearly marked fragile but arrived visibly crushed. The item inside is broken.
713,shipping_delivery,Pre-order blocking full order,I have a pre-order that won't ship until June so my entire order waits.
714,shipping_delivery,Replacement shipping slow,My replacement after receiving damaged item is taking forever to ship.
715,shipping_delivery,Postal service showing a different address than mine,The carrier's tracking shows the package being delivered to an address I never authorized. Why is the destination different?
716,shipping_delivery,Uninsured valuable item lost,I sent a valuable item through your service without insurance and now it's lost. I have no recourse apparently.
717,shipping_delivery,Order held at local facility with no explanation,The tracking shows my package arrived at the local facility 2 days ago but hasn't been delivered yet.
718,shipping_delivery,Return address unreliable,The return address listed doesn't accept packages or is wrong.
719,shipping_delivery,Wrong SKU shipped,I ordered one product but received a completely different item.
720,shipping_delivery,Name on account differs from name on shipping label,Packages arrive addressed to a completely different name even though my account name is correct. Building security won't accept them.
721,shipping_delivery,Local pickup locations limited,There are no local pickup options near me so I'm forced to use home delivery.
722,shipping_delivery,Warehouse location far away,The warehouse ships from far away making shipping times longer.
723,shipping_delivery,Order not here yet,My order has not arrived yet. Please let me know where it is.
724,shipping_delivery,Signature required by default,Signature is required automatically even for inexpensive items.
725,shipping_delivery,Consolidation delay hurting timeline,My order was grouped with others for processing and that caused a significant delay in getting it to me. I wasn't informed this would happen and the estimated date I was given at checkout was wrong.
726,shipping_delivery,Lost order declared way too quickly,Status updates stopped after 3 days in transit and then my order was declared lost after only 5 days. That seems premature.
727,shipping_delivery,International seller shipping,International shipping from seller is slow and I have no recourse if problems occur.
728,shipping_delivery,Order left in an unsecured location,The driver left my expensive package in plain sight outside my front door instead of in a safer location I specified.
729,shipping_delivery,Out of area delivery attempt,The delivery company sent my package to the wrong city and had to reroute it. This caused significant delays.
730,shipping_delivery,Address change on order completely ignored,I requested to change the shipping address before it shipped but it was sent to the old address anyway.
731,shipping_delivery,Open box item received,I paid for new but received an opened or used item.
732,shipping_delivery,App shows order delivered but nothing has arrived,Your app marked my order as delivered two days ago. Nothing has arrived and neighbors have not seen anything either.
733,shipping_delivery,Gift wrapping damaged the item,When the item came gift wrapped the wrapping process actually damaged it. The wrapping caused scratches and dents.
734,shipping_delivery,Refrigerated item thawed in transit,I ordered refrigerated items but they arrived warm and partially thawed. Temperature control failed during transit.
735,shipping_delivery,Item arrived damaged,The item I received has visible damage to the box and the product inside is broken. I need a replacement or refund.
736,shipping_delivery,Parcel marked delivered but not received,The tracking system shows my order was delivered yesterday afternoon but it is not at my address. The system has the correct address but nothing is here. This is a data inconsistency. Please correct the order status and provide the actual delivery location so I can retrieve it.
737,shipping_delivery,Expedited shipment option missing,I'm willing to pay more but expedited shipping isn't available.
738,shipping_delivery,International order taking forever,I ordered with internatonal shipping and its been 6 weeks. Is there an issue with customes or is it just slow?
739,shipping_delivery,Return window inadequate,I only have 7 days to initiate a return. That's not enough time to test the product.
740,shipping_delivery,No updates after dispatch,After dispatch the status hasn't updated in a week. It seems stuck and I have no idea where my order is.
741,shipping_delivery,Can't choose which courier handles my order,I don't want to use this carrier but you won't let me choose a different one.
742,shipping_delivery,Hold for pickup confusing,The process to arrange hold for pickup is unclear.
743,shipping_delivery,Split shipment but only one part arrived,My order was split into two shipments. The first arrived. The second tracking number shows no movement for three weeks.
744,shipping_delivery,Warranty claim shipping,Warranty claim requires me to ship the item which is expensive and inconvenient.
745,shipping_delivery,Order sent to completely the wrong address,My delivery was marked as complete but it was delivered to a different address than what I ordered. I don't have my package.
746,shipping_delivery,Courier's website not showing my order,The courier's website is down so I can't check my order status myself.
747,shipping_delivery,Paid for express but got standard speed,I paid extra for 2-day shipping but the package is taking normal ground shipping speed.
748,shipping_delivery,Charged shipping fee on a digital product,I ordered a digital download and was somehow charged a shipping fee. There is nothing physical to ship.
749,shipping_delivery,Tracking updates infrequent,Real-time status updates on my order would be helpful instead of only seeing changes every 24 hours.
750,shipping_delivery,FBA fulfillment issues,Amazon fulfilled order has problems but blames the seller.
751,shipping_delivery,Recall shipping expensive,The manufacturer recalls the item but won't pay for return shipping.
752,shipping_delivery,Weekend arrival option not available,I need this delivered on a specific weekend date but the carrier won't do weekend delivery for my area.
753,shipping_delivery,Redelivery window inconvenient,The redelivery window is during my work hours and inconvenient.
754,shipping_delivery,My order is open on the system but hasn't shipped,I can see in the portal that my order still has an open status and has not been marked as shipped even though it has been six days since I placed it. The order appears stuck in a processing state without progressing to fulfilment. I need to know why the order has not shipped and when I can expect it to be dispatched.
755,shipping_delivery,No photo taken at drop-off,The courier didn't take a photo at drop-off so I have no proof it arrived correctly.
756,shipping_delivery,Signature on unattended delivery,Driver left my package despite signature being required. Now I'm liable.
757,shipping_delivery,Drop-off instructions completely ignored,I left detailed delivery instructions but the driver ignored them and left it in the wrong place.
758,shipping_delivery,Seller applied wrong label,The tracking shows a completely different item was delivered than what I ordered. Wrong label must have been applied.
759,shipping_delivery,Can't schedule a specific arrival window,I can't choose a specific delivery time window that works with my schedule.
760,shipping_delivery,Locker pickup network thin,The parcel locker locations are too far away from my home to be convenient.
761,shipping_delivery,Transit documentation missing entirely,I need shipping documentation for business purposes but it's not attached to the package or my order confirmation.
762,shipping_delivery,Paid for next-day delivery but received standard,I paid the express shipping fee at checkout but my order shipped standard and arrived five days later.
763,shipping_delivery,Estimated arrival was way off,The estimate said 5-7 business days but it took 4 weeks. How are estimates that inaccurate?
764,shipping_delivery,Proof of drop-off is unreliable,The proof of delivery photo is grainy and unclear making it hard to prove anything.
765,shipping_delivery,Shipping from multiple warehouses,Different items in my order ship from different warehouses arriving at different times.
766,shipping_delivery,Signature requirement unexpected,I wasn't told signature would be required and I wasn't home so the package was returned to sender. I need it redelivered.
767,shipping_delivery,Estimated window too broad,The delivery window is 8 hours wide. Can't you narrow it down?
768,shipping_delivery,Return transit cost is way too expensive,I'm being billed for return transit and the charge costs almost as much as the original item. This wasn't disclosed anywhere in the returns policy.
769,shipping_delivery,No packing slip included in the box,I received my items but there's no packing slip or order confirmation. How do I know everything is correct?
770,shipping_delivery,Shipping cost refund promised but not received,A rep confirmed I'd get a shipping cost refund after a price match. That adjustment has not appeared on my account.
771,shipping_delivery,Waitlist status unknown,I'm on a waitlist for a popular item but have no visibility into when it will ship.
772,shipping_delivery,Marked as delivered but nothing actually arrived,The system shows delivered but I never received anything. It's been 5 days and still nothing. I'm worried it was stolen.
773,shipping_delivery,Oversized item damaged on the way here,The large item I ordered came damaged. It wasn't properly protected for a large item's shipping needs.
774,shipping_delivery,Redelivery attempt limit,After 3 failed delivery attempts the carrier gives up. I get one more chance.
775,shipping_delivery,"Missed drop-off, need it reattempted",The driver attempted delivery once and now I have to wait days for another attempt. Can't it be delivered immediately?
776,shipping_delivery,Marketplace seller unreliable,The marketplace seller ships unprofessionally with poor packing.
777,shipping_delivery,Restocking fee excessive,A 25% restocking charge is deducted from my credit just for opening the item. I see this fee on my statement and it was never mentioned at the time of purchase.
778,shipping_delivery,Item issue with my recent order,There is an issue with the item in my most recent order delivery. The parcel arrived but the item inside was not the one I ordered and the packaging appears to have been opened before it reached me. I need the correct item sent promptly and the mislabelled shipment investigated.
